prospect_id,account_id,campaign_id,campaign_name,marketing_channel,funnel_stage,account_name,company_domain,country,job_title,job_category,seniority_level,function_area,decision_power,opt_in_timestamp,opt_in_date,opt_in_year,opt_in_month,opt_in_month_name,opt_in_weekday_name,opt_in_quarter,opt_in_hour,time_segment,is_business_hours,is_weekend,opt_in_status,opt_out_timestamp,has_opted_out,opt_out_duration_days
0034M0000roPSnZQAX,0014M0000yOAtZxQAJ,FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,trade_show,no_show,Omega Innovations,omegainnovations.org,China,Senior Application Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-12 06:11:00,2023-05-12,2023.0,5.0,May,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000Yg1X9AQAV,0014M0000yOAtZxQAJ,FY23-Q3-global-PROD461-fall_fashion_frenzy,Fall Fashion Frenzy,advertisement,no_show,Omega Innovations,omegainnovations.org,China,"Director, Advanced Analytics",executive,c_level,data_analytics,high,2023-03-11 06:11:00,2023-03-11,2023.0,3.0,March,Saturday,1.0,6.0,morning,False,True,yes,,False,
0034M0000qnN1VZQAZ,0014M0000yOAtZxQAJ,FY23-Q3-global-PROD461-summer_splash_event,Summer Splash Event,advertisement,no_show,Omega Innovations,omegainnovations.org,China,Data manager & MI analyst,decision_maker,manager,data_analytics,medium,2023-11-08 06:11:00,2023-11-08,2023.0,11.0,November,Wednesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000q4KzWrQAJ,0014M0000yOAtZxQAJ,FY23-Q3-global-PROD461-fall_harvest_sale,Fall Harvest Sale,advertisement,no_show,Omega Innovations,omegainnovations.org,China,"Director of Forecasting, Trend Analysis",executive,c_level,data_analytics,high,2023-07-09 06:11:00,2023-07-09,2023.0,7.0,July,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000qfzNjpQAJ,0014M0000yOAtZxQAJ,FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,advertisement,registered,Omega Innovations,omegainnovations.org,China,"Global Director, Advanced Analytics",executive,c_level,data_analytics,high,2023-07-27 06:11:00,2023-07-27,2023.0,7.0,July,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000W1m77FQAV,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-halloween_clearance,Halloween Clearance,social_media,no_show,Orion Dynamics,oriondynamics.biz,United States,Sr Manager - Revenue Analytics,decision_maker,manager,data_analytics,medium,2023-09-01 06:11:00,2023-09-01,2023.0,9.0,September,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000rSxgKtQAJ,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,Application Analyst,practitioner,mid_level,data_analytics,low,2023-03-03 06:11:00,2023-03-03,2023.0,3.0,March,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000YjO9bVQAZ,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,Associate Director - Data Analytics - Corporate Finance,executive,c_level,data_analytics,high,2023-05-24 06:11:00,2023-05-24,2023.0,5.0,May,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000qS5IuLQAZ,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,Information Security Analyst,practitioner,mid_level,data_analytics,low,2023-08-16 06:11:00,2023-08-16,2023.0,8.0,August,Wednesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000TmSdvmQAD,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-thanksgiving_sale,Thanksgiving Sale,trade_show,attended,Orion Dynamics,oriondynamics.biz,United States,Senior Applications Analyst,senior_practitioner,senior,data_analytics,medium,2023-08-12 06:11:00,2023-08-12,2023.0,8.0,August,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000re6sT7QAI,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,AD Data Analytics,practitioner,mid_level,data_analytics,low,2023-09-17 06:11:00,2023-09-17,2023.0,9.0,September,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000tEmNnqQAF,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,trade_show,attended,Orion Dynamics,oriondynamics.biz,United States,"Director, Md Compensation & Analytics",executive,c_level,data_analytics,high,2023-10-19 06:11:00,2023-10-19,2023.0,10.0,October,Thursday,4.0,6.0,morning,False,False,yes,,False,
0034M0000pUOjZ3QAX,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,Senior Data Analyst,senior_practitioner,senior,data_analytics,medium,2023-06-17 06:11:00,2023-06-17,2023.0,6.0,June,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000oexHLbQAM,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,advertisement,responded,Orion Dynamics,oriondynamics.biz,United States,Financial Planning & Analysis Center of Excellence Associate,practitioner,junior,data_analytics,low,2023-08-04 06:11:00,2023-08-04,2023.0,8.0,August,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000nUpQ9aQAJ,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-fall_harvest_sale,Fall Harvest Sale,trade_show,no_show,Orion Dynamics,oriondynamics.biz,United States,Data Science Analyst,practitioner,mid_level,data_analytics,low,2023-11-04 06:11:00,2023-11-04,2023.0,11.0,November,Saturday,4.0,6.0,morning,False,True,yes,,False,
0034M0000oE7QidQAF,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-thanksgiving_sale,Thanksgiving Sale,advertisement,attended,Orion Dynamics,oriondynamics.biz,United States,Corporate Communications Analyst,practitioner,mid_level,data_analytics,low,2023-05-20 06:11:00,2023-05-20,2023.0,5.0,May,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000r73isgQAI,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,Senior SAP Analyst,senior_practitioner,senior,data_analytics,medium,2023-05-10 06:11:00,2023-05-10,2023.0,5.0,May,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000mBRx3PQAV,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,advertisement,attended,Orion Dynamics,oriondynamics.biz,United States,Coordinator Analytics,executive,c_level,data_analytics,high,2023-01-24 06:11:00,2023-01-24,2023.0,1.0,January,Tuesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000q4UuvDQAZ,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,"Global Senior VP, Data, Analytics & Revenue Management",executive,vice_president,data_analytics,high,2023-10-21 06:11:00,2023-10-21,2023.0,10.0,October,Saturday,4.0,6.0,morning,False,True,yes,,False,
0034M0000rEOa5aQAD,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,advertisement,registered,Orion Dynamics,oriondynamics.biz,United States,Senior Operations Analyst,senior_practitioner,senior,data_analytics,medium,2023-11-14 06:11:00,2023-11-14,2023.0,11.0,November,Tuesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000quAzUlQAI,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,Systems Analysis Specialist,practitioner,mid_level,data_analytics,low,2023-05-14 06:11:00,2023-05-14,2023.0,5.0,May,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000Z2G4tyQAB,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,advertisement,responded,Orion Dynamics,oriondynamics.biz,United States,Lead SOC Analyst,senior_practitioner,senior,data_analytics,medium,2023-02-07 06:11:00,2023-02-07,2023.0,2.0,February,Tuesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qwFOllQAJ,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,VP Analyst,executive,vice_president,data_analytics,high,2023-08-04 06:11:00,2023-08-04,2023.0,8.0,August,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000p3GSbKQAX,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,SOC Analyst L2,practitioner,mid_level,data_analytics,low,2023-08-22 06:11:00,2023-08-22,2023.0,8.0,August,Tuesday,3.0,6.0,morning,False,False,yes,,False,
0034M0000qYegu4QAJ,0014M0000QcfBr7QAJ,FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,advertisement,no_show,Orion Dynamics,oriondynamics.biz,United States,System Analyst,practitioner,mid_level,data_analytics,low,2023-03-09 06:11:00,2023-03-09,2023.0,3.0,March,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000p0O4YxQAJ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-autumn_extravaganza,Autumn Extravaganza,advertisement,responded,Pegasus Solutions,pegasussolutions.net,United States,"Vice President, Senior Quantitative Finance Analyst",executive,c_level,data_analytics,high,2023-05-22 06:11:00,2023-05-22,2023.0,5.0,May,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000oMiWGaQAN,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-holiday_savings_bash,Holiday Savings Bash,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Analyst,practitioner,mid_level,data_analytics,low,2023-06-27 06:11:00,2023-06-27,2023.0,6.0,June,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000r8LzxrQAJ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,trade_show,no_show,Pegasus Solutions,pegasussolutions.net,United States,IT Social Media,practitioner,mid_level,technology,low,2023-03-23 06:11:00,2023-03-23,2023.0,3.0,March,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000dJ5jgDQAZ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-spring_fling_savings,Spring Fling Savings,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Computer Analyst,practitioner,mid_level,data_analytics,low,2023-10-05 06:11:00,2023-10-05,2023.0,10.0,October,Thursday,4.0,6.0,morning,False,False,yes,,False,
0034M0000oPwYyIQAZ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-spring_flower_sale,Spring Flower Sale,advertisement,attended,Pegasus Solutions,pegasussolutions.net,United States,"""Manager, Commercial Management and Analysis""",decision_maker,manager,data_analytics,medium,2023-04-02 06:11:00,2023-04-02,2023.0,4.0,April,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000lVJfzIQAX,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,"""Group Vice President, Ai, Analytics Data Research & Development""",executive,c_level,data_analytics,high,2023-03-15 06:11:00,2023-03-15,2023.0,3.0,March,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000k0it5tQAJ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Senior Associate Analyst,senior_practitioner,senior,data_analytics,medium,2023-07-21 06:11:00,2023-07-21,2023.0,7.0,July,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000lZlLy1QAJ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-holiday_savings_bash,Holiday Savings Bash,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Marketing Analyst,practitioner,mid_level,data_analytics,low,2023-07-29 06:11:00,2023-07-29,2023.0,7.0,July,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000qu8eg6QAI,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,System Analyst,practitioner,mid_level,data_analytics,low,2023-04-18 06:11:00,2023-04-18,2023.0,4.0,April,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000psaaVoQAI,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-halloween_spooktacular,Halloween Spooktacular,advertisement,registered,Pegasus Solutions,pegasussolutions.net,United States,Integration Business Analyst,practitioner,mid_level,data_analytics,low,2023-03-23 06:11:00,2023-03-23,2023.0,3.0,March,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qpyVBLQAY,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-spring_flower_sale,Spring Flower Sale,social_media,attended,Pegasus Solutions,pegasussolutions.net,United States,Network Security Analyst,practitioner,mid_level,data_analytics,low,2023-06-29 06:11:00,2023-06-29,2023.0,6.0,June,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000ZvrnZ1QAJ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Senior Business System Analyst,senior_practitioner,senior,data_analytics,medium,2023-04-20 06:11:00,2023-04-20,2023.0,4.0,April,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000jltHHVQAY,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-annual_fall_sale,Annual Fall Sale,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Chief Technology Officer & Analyst,executive,c_level,data_analytics,high,2023-11-18 06:11:00,2023-11-18,2023.0,11.0,November,Saturday,4.0,6.0,morning,False,True,yes,,False,
0034M0000KBrVlPQAV,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,trade_show,no_show,Pegasus Solutions,pegasussolutions.net,United States,Customer Operations & Strategy Data Analyst,practitioner,mid_level,data_analytics,low,2023-03-09 06:11:00,2023-03-09,2023.0,3.0,March,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000p8eFgyQAE,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Pipe Integrity Data Engineering Data Analyst,practitioner,mid_level,data_analytics,low,2023-06-09 06:11:00,2023-06-09,2023.0,6.0,June,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000iVpeWwQAI,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-spring_fling_savings,Spring Fling Savings,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Assistant Operation Analyst,practitioner,junior,data_analytics,low,2023-11-26 06:11:00,2023-11-26,2023.0,11.0,November,Sunday,4.0,6.0,morning,False,True,yes,,False,
0034M0000oNx1kVQAZ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,"""Business Analyst & Supervisor, Reporting""",decision_maker,manager,data_analytics,medium,2023-10-09 06:11:00,2023-10-09,2023.0,10.0,October,Monday,4.0,6.0,morning,False,False,yes,,False,
0034M0000pBF3X0QAL,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,trade_show,no_show,Pegasus Solutions,pegasussolutions.net,United States,Machine Learning & Data Science Specialist & CRM Analytics Data Scientist,practitioner,mid_level,data_analytics,low,2023-08-06 06:11:00,2023-08-06,2023.0,8.0,August,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000omDxkUQAJ,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-spring_flower_sale,Spring Flower Sale,advertisement,attended,Pegasus Solutions,pegasussolutions.net,United States,Application Support Analyst,practitioner,mid_level,data_analytics,low,2023-04-04 06:11:00,2023-04-04,2023.0,4.0,April,Tuesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000jnjsXnQAI,0014M0000F1o6QgQAJ,FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,advertisement,no_show,Pegasus Solutions,pegasussolutions.net,United States,Draft Coolers Cleaning Data Analysis,executive,c_level,data_analytics,high,2023-10-25 06:11:00,2023-10-25,2023.0,10.0,October,Wednesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000qSCmVkQAJ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Data Analyst,practitioner,mid_level,data_analytics,low,2023-02-15 06:11:00,2023-02-15,2023.0,2.0,February,Wednesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000nQxmFtQAI,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,advertisement,attended,Phoenix Dynamics,phoenixdyn.biz,Brazil,Chief Analytics Officer,executive,c_level,data_analytics,high,2023-09-23 06:11:00,2023-09-23,2023.0,9.0,September,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000pKLzVgQAL,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Senior Social Media,senior_practitioner,senior,marketing,medium,2023-07-23 06:11:00,2023-07-23,2023.0,7.0,July,Sunday,3.0,6.0,morning,False,True,yes,,False,
0034M0000rG0e1rQAB,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,attended,Phoenix Dynamics,phoenixdyn.biz,Brazil,Senior Integration Analyst,senior_practitioner,senior,data_analytics,medium,2023-09-07 06:11:00,2023-09-07,2023.0,9.0,September,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000rJ3m6LQAZ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,referral,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Business Analyst,practitioner,mid_level,data_analytics,low,2023-09-23 06:11:00,2023-09-23,2023.0,9.0,September,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000T3p5qMQAR,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Maintenance Systems Analyst- Regional Master Data,practitioner,mid_level,data_analytics,low,2023-08-24 06:11:00,2023-08-24,2023.0,8.0,August,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000p5qgEQQAZ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,HR Personnel Records Master Data Analyst,practitioner,mid_level,data_analytics,low,2023-07-21 06:11:00,2023-07-21,2023.0,7.0,July,Friday,3.0,6.0,morning,False,False,yes,,False,
0034M0000n2KIO6QAM,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,advertisement,responded,Phoenix Dynamics,phoenixdyn.biz,Brazil,Sr Information Security Analyst,senior_practitioner,senior,data_analytics,medium,2023-04-20 06:11:00,2023-04-20,2023.0,4.0,April,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000jLioAGQAZ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,"Senior Director, Analytics",executive,c_level,data_analytics,high,2023-06-25 06:11:00,2023-06-25,2023.0,6.0,June,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000mEmdYFQAZ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Senior EDI Analyst,senior_practitioner,senior,data_analytics,medium,2023-07-03 06:11:00,2023-07-03,2023.0,7.0,July,Monday,3.0,6.0,morning,False,False,yes,,False,
0034M0000pp3nMBQAY,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,advertisement,registered,Phoenix Dynamics,phoenixdyn.biz,Brazil,"""VP, Senior Analyst, Investment Due Diligence""",executive,vice_president,data_analytics,high,2023-06-09 06:11:00,2023-06-09,2023.0,6.0,June,Friday,2.0,6.0,morning,False,False,yes,,False,
0034M0000hEjiqNQAZ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,advertisement,responded,Phoenix Dynamics,phoenixdyn.biz,Brazil,IT Application Analyst,practitioner,mid_level,data_analytics,low,2023-10-07 06:11:00,2023-10-07,2023.0,10.0,October,Saturday,4.0,6.0,morning,False,True,yes,,False,
0034M0000n8mxnuQAI,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,trade_show,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Senior Bus Operations Analyst,senior_practitioner,senior,data_analytics,medium,2023-10-13 06:11:00,2023-10-13,2023.0,10.0,October,Friday,4.0,6.0,morning,False,False,yes,,False,
0034M0000ZC7IRfQAX,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Advanced IT Data Analyst,practitioner,mid_level,data_analytics,low,2023-03-05 06:11:00,2023-03-05,2023.0,3.0,March,Sunday,1.0,6.0,morning,False,True,yes,,False,
0034M0000quzjI3QAJ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,IT Business Analyst,practitioner,mid_level,data_analytics,low,2023-03-21 06:11:00,2023-03-21,2023.0,3.0,March,Tuesday,1.0,6.0,morning,False,False,yes,,False,
0034M0000eErtS2QAJ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,trade_show,attended,Phoenix Dynamics,phoenixdyn.biz,Brazil,Analytics Engineer,practitioner,mid_level,data_analytics,low,2023-06-05 06:11:00,2023-06-05,2023.0,6.0,June,Monday,2.0,6.0,morning,False,False,yes,,False,
0034M0000qqsoMYQAZ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,trade_show,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Analyst,practitioner,mid_level,data_analytics,low,2023-07-29 06:11:00,2023-07-29,2023.0,7.0,July,Saturday,3.0,6.0,morning,False,True,yes,,False,
0034M0000o2Cst0QAB,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,advertisement,attended,Phoenix Dynamics,phoenixdyn.biz,Brazil,Module Lead - Data Analyst,senior_practitioner,senior,data_analytics,medium,2023-06-15 06:11:00,2023-06-15,2023.0,6.0,June,Thursday,2.0,6.0,morning,False,False,yes,,False,
0034M0000rC83uRQAZ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,trade_show,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,Service Desk Analyst/Specialised Lead,practitioner,mid_level,data_analytics,low,2023-04-26 06:11:00,2023-04-26,2023.0,4.0,April,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000mvxbrUQAQ,0014M0000f7hC3ZQAU,FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,advertisement,no_show,Phoenix Dynamics,phoenixdyn.biz,Brazil,System Engineer III - Global Data & Analytics Platform,practitioner,mid_level,data_analytics,low,2023-10-03 06:11:00,2023-10-03,2023.0,10.0,October,Tuesday,4.0,6.0,morning,False,False,yes,,False,
0034M0000rTsmmOQAZ,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,advertisement,no_show,Phoenix Technologies,phoenixtechnologies.org,United States,Operations Analyst,practitioner,mid_level,data_analytics,low,2023-02-17 06:11:00,2023-02-17,2023.0,2.0,February,Friday,1.0,6.0,morning,False,False,yes,,False,
0034M0000kbXbEYQA0,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,advertisement,no_show,Phoenix Technologies,phoenixtechnologies.org,United States,IT Systems Analyst,practitioner,mid_level,data_analytics,low,2023-02-09 06:11:00,2023-02-09,2023.0,2.0,February,Thursday,1.0,6.0,morning,False,False,yes,,False,
0034M0000qS1FGeQAZ,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,advertisement,no_show,Phoenix Technologies,phoenixtechnologies.org,United States,Security Analyst,practitioner,mid_level,data_analytics,low,2023-02-13 06:11:00,2023-02-13,2023.0,2.0,February,Monday,1.0,6.0,morning,False,False,yes,,False,
0034M0000fGv8H6QAJ,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-thanksgiving_sale,Thanksgiving Sale,trade_show,attended,Phoenix Technologies,phoenixtechnologies.org,United States,Marketing Analytics Advisor,practitioner,mid_level,data_analytics,low,2023-05-10 06:11:00,2023-05-10,2023.0,5.0,May,Wednesday,2.0,6.0,morning,False,False,yes,,False,
0034M0000r97f1OQAY,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,advertisement,no_show,Phoenix Technologies,phoenixtechnologies.org,United States,Lead Business Analyst,senior_practitioner,senior,data_analytics,medium,2023-04-08 06:11:00,2023-04-08,2023.0,4.0,April,Saturday,2.0,6.0,morning,False,True,yes,,False,
0034M0000kZ09tfQAB,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,advertisement,registered,Phoenix Technologies,phoenixtechnologies.org,United States,Data Analyst,practitioner,mid_level,data_analytics,low,2023-05-28 06:11:00,2023-05-28,2023.0,5.0,May,Sunday,2.0,6.0,morning,False,True,yes,,False,
0034M0000qT4tV7QAJ,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,trade_show,no_show,Phoenix Technologies,phoenixtechnologies.org,United States,Policy Analyst,practitioner,mid_level,data_analytics,low,2023-09-21 06:11:00,2023-09-21,2023.0,9.0,September,Thursday,3.0,6.0,morning,False,False,yes,,False,
0034M0000JFwMxfQAH,0014M0000M58JzQQAV,FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,advertisement,attended,Phoenix Technologies,phoenixtechnologies.org,United States,Associate professor (Data Driven Business | People Analytics),practitioner,junior,data_analytics,low,2023-04-30 06:11:00,2023-04-30,2023.0,4.0,April,Sunday,2.0,6.0,morning,False,True,yes,,False,
